date,electrical_conductivity_dS_m,pH,nitrate_groundwater_mg_L,ammonium_mg_L,chloride_mg_L,temperature,nitrate_input_mg_L,fertilizer_kg_ha,manure_kg_ha,crop_type,livestock_density_LU_ha,urbanization,soil_type,aquifer_type,permeability_m_day,groundwater_level_cm,precipitation_mm,drought_days,evaporation_mm,sunlight_hours,humidity
1985-04-09,2.734,7.92,2.07,0.01,14.6,,36.6672,268.2621,31.0414,maize,2.0578,medium,peat,confined,6.4275,78.5913,421.589,91,955.5916,1662.1022,43.1285
1986-04-10,2.6100000000000003,7.91,0.3,0.01,14.6,,31.6275,266.2126,107.9444,beets,1.7682,high,loess,confined,3.9744,167.4864,822.7155,65,851.3642,2141.4755,40.4396
1987-04-06,2.904,7.9,0.3,0.02,15.9,,67.4243,270.0342,136.2392,beets,1.816,high,clay,unconfined,2.3422,190.9656,779.207,78,817.1164,1790.7248,84.1505
1988-03-14,3.3329999999999997,8.01,3.14,0.03,17.7,,44.0339,192.9785,42.1038,grass,0.1724,medium,clay,confined,2.1311,189.3199,1048.5674,95,799.201,1477.6584,57.4135
1989-03-21,3.593,8.13,3.47,0.01,19.7,,66.3729,288.0761,182.4528,beets,2.8922,high,loess,unconfined,5.4389,276.6397,372.5316,63,630.8857,1547.5345,87.6949
1990-02-27,4.011,7.87,4.31,0.02,20.55,,37.4496,254.741,161.0026,maize,0.5701,medium,sand,unconfined,3.4568,102.4684,796.2652,79,242.8726,2268.745,78.854
1991-03-12,4.588,7.84,4.72,0.01,17.93,,65.6126,153.9086,164.3393,maize,1.3017,high,peat,confined,4.0838,216.6334,806.5366,85,554.072,2435.7203,56.897
1992-04-27,4.87,7.88,5.79,0.01,16.56,,34.8172,207.3888,116.576,potatoes,2.1312,high,sand,confined,9.7372,261.7519,255.0579,37,789.3399,1751.0729,56.1739
1993-04-08,,,5.895,,17.448,10.6,14.5875,80.4473,80.1059,beets,0.7179,medium,sand,confined,8.0823,183.7227,704.0248,97,941.6215,1324.1456,41.2914
1994-10-04,,,4.05,0.014,17.86,10.4,92.0922,187.833,135.2814,beets,0.4368,low,clay,unconfined,9.7508,93.2623,549.2192,87,721.6928,1924.4207,49.3566
1995-10-20,,,3.589,0.014,23.72,10.7,89.4885,115.7873,60.5666,potatoes,2.6976,medium,loess,confined,6.3303,109.7115,776.2484,0,421.9751,1090.7125,68.7534
1997-12-02,,,,,,,97.3718,120.8868,44.6392,beets,1.7833,medium,peat,unconfined,0.8337,257.7556,347.2663,46,348.8602,1100.8571,84.4391
1998-09-25,,,,,,,74.4874,81.4296,116.8995,beets,0.4907,medium,sand,confined,1.9402,174.4493,1053.838,50,835.5213,1351.7326,89.7997
1999-07-16,,,,,,,71.4449,139.5498,106.1527,maize,2.6317,medium,loess,unconfined,7.4564,248.2278,771.4477,42,281.0455,1663.5953,56.1418
2000-09-21,,,1.443,0.014,14.889,10.5,60.3103,170.3476,47.0508,beets,0.6471,high,loess,unconfined,8.848,232.9562,826.6683,42,426.5431,1505.9152,49.4146
2001-11-29,,,,,,,21.3348,200.0886,115.4727,beets,2.0067,medium,clay,unconfined,1.4215,99.7654,877.3601,43,827.2437,1017.6832,71.6866
2002-09-11,,,,,,,27.0312,126.2173,118.3643,beets,2.5811,low,clay,confined,7.5702,258.4796,628.8307,58,797.3506,2338.8311,55.9109
2003-09-11,,,,,,,36.0523,248.0621,176.8727,wheat,1.8971,high,clay,unconfined,0.4033,113.9449,639.2504,79,617.6088,1542.4342,75.6596
2004-07-22,,,4.78,0.08,20.7,11.1,90.1141,180.24,156.6578,beets,0.1202,medium,clay,confined,3.5853,88.466,599.6541,84,664.1478,1496.3008,66.5125
2008-08-12,3.9299999999999997,7.25,6.58,0.241,19.22,11.6,25.5673,209.513,59.1618,wheat,1.984,medium,peat,unconfined,2.0123,67.9076,486.5068,27,440.5681,1785.0965,67.9612
2012-06-18,4.64,7.18,11.137,0.16,12.87,11.0,93.0586,119.5359,167.2278,wheat,1.7465,medium,sand,confined,0.75,287.7414,329.5372,99,211.9918,1670.6899,88.8471
2016-09-06,4.2,7.8,11.846,0.05,15.76,,57.0507,253.534,194.4225,beets,1.6315,high,clay,unconfined,7.2557,187.8928,448.5485,52,819.755,1896.2553,71.3211
2020-06-17,4.9,7.64,11.95,0.047,20.583,11.8,74.4013,206.0686,148.9915,potatoes,0.9878,high,sand,confined,4.4661,71.0654,548.8699,92,632.1646,1893.5043,81.5943
1981-07-15,4.633,6.09,6.7,0.3,48.0,,19.922,265.5872,161.6606,beets,1.9168,high,loess,confined,4.2341,112.0278,1089.8261,40,677.0038,1353.7533,83.6459
1983-01-21,3.277,5.47,6.5,0.9,59.0,,34.213,89.9879,67.9574,wheat,0.1479,medium,loess,unconfined,9.6801,87.4945,664.751,51,798.6238,2035.9123,72.3726
1984-02-10,4.294,5.64,4.4,0.04,62.0,,96.2667,145.1658,198.5425,beets,1.6026,medium,peat,confined,3.5342,299.7285,998.2908,18,977.6385,1226.1188,43.9076
1985-04-15,3.989,5.48,1.69,0.01,56.7,,33.9535,78.254,51.751,potatoes,1.0519,high,clay,unconfined,3.1594,254.4627,576.9711,18,280.403,1498.8056,73.7135
1986-04-11,3.876,5.28,5.75,0.05,48.1,,36.687,103.8818,155.1548,potatoes,0.2387,medium,peat,confined,3.9475,102.5472,496.724,95,928.7175,1650.156,61.7525
1987-04-06,4.497,5.7,2.95,0.06,63.1,,27.7838,148.6369,91.1395,grass,0.861,high,clay,confined,1.7575,237.8985,672.9724,36,188.4396,2430.2341,54.7745
1988-03-14,4.384,5.57,4.24,0.04,59.5,,21.6166,273.6455,84.2364,maize,2.5264,low,sand,confined,3.0902,179.0652,720.8051,13,953.6182,1957.2113,63.3556
1989-03-20,4.339,5.6,5.63,0.01,55.8,,30.9932,189.2602,71.3287,beets,0.8494,low,loess,confined,7.3662,212.4309,608.3515,94,296.2964,1997.8127,77.267
1990-02-27,5.706,5.24,2.13,0.02,98.83,,67.8094,132.5946,99.3909,grass,1.469,high,clay,unconfined,8.0361,102.0913,308.3118,1,249.6862,1534.6963,80.401
1991-03-13,5.164,5.74,0.03,0.01,86.19,,50.9831,236.7248,162.3574,grass,1.7392,low,clay,confined,4.5468,171.2233,487.6392,55,445.835,1528.4025,69.1943
1992-04-15,5.322,5.37,1.06,0.01,91.07,,59.838,54.9207,189.3751,grass,0.9327,high,peat,unconfined,5.8662,201.8021,1103.7083,54,711.5512,2221.7189,88.8695
1993-04-28,,,1.639,,91.138,12.0,21.0128,142.5231,94.9229,potatoes,1.6758,low,peat,confined,9.0541,182.4964,229.3372,36,997.858,1721.1577,62.8576
1994-10-04,,,2.565,0.014,81.528,11.5,82.1905,200.2079,137.3009,beets,2.8708,medium,clay,unconfined,2.0966,237.6542,548.0678,70,396.8219,1815.0759,80.538
1995-10-19,,,5.803,0.014,61.523,11.6,80.5685,195.8093,161.8803,beets,0.6342,medium,clay,confined,5.7776,136.6643,968.8264,69,109.5221,1079.0058,40.1902
1996-09-17,,,1.961,0.014,91.745,11.5,11.9431,201.8895,37.9525,beets,2.6873,high,sand,unconfined,1.4059,110.3157,315.7355,32,574.7552,2416.1121,41.6772
1997-12-01,,,1.513,0.07,66.362,11.5,44.5164,102.8752,192.8979,wheat,1.7273,low,clay,confined,3.3941,214.767,443.2998,57,551.6053,1215.4456,59.3276
1998-09-24,,,2.718,0.056,61.151,11.6,16.1894,134.2698,58.094,maize,2.36,medium,sand,unconfined,0.5604,214.1475,923.5499,52,383.2039,1168.6838,77.16
1999-07-16,,,4.175,0.014,56.933,11.2,81.2895,282.8914,184.7143,wheat,1.8375,medium,peat,confined,1.559,191.6341,515.8746,76,578.1562,1499.2812,44.2991
2000-09-22,,,3.909,0.014,64.59,11.3,76.3543,293.4939,197.5885,potatoes,0.9854,medium,sand,confined,2.094,178.4903,873.2855,91,950.649,1501.2223,47.2075
2001-11-29,,,9.022,0.014,41.618,11.3,91.1789,128.0096,38.0728,grass,1.7664,low,sand,confined,1.3241,195.7101,810.7298,64,142.1925,1494.7975,64.7569
2002-09-11,,,10.914,0.014,24.709,11.3,31.2764,211.1259,180.6945,grass,1.3356,medium,peat,unconfined,2.2311,231.0757,932.7942,55,731.754,1696.8825,59.0529
2003-09-11,,,11.82,0.03,22.74,11.2,51.0666,110.3242,135.3637,wheat,1.822,high,clay,confined,3.4863,54.8676,604.1085,6,260.2136,2247.1426,40.5033
2004-07-22,,,11.78,0.08,26.4,11.8,26.6039,142.1322,167.2268,potatoes,1.7397,low,clay,confined,3.3087,147.9551,429.967,75,943.3415,2359.9257,57.1428
2005-05-04,3.95,5.3,2.37,0.24,56.9,11.5,43.4111,248.0837,39.6376,maize,2.0663,high,peat,confined,2.4324,57.1597,762.1788,80,371.0553,1715.4898,59.2161
2006-06-26,3.71,5.4,0.36806,0.35288,57.23,11.5,57.0019,175.2947,170.1672,maize,2.2027,medium,clay,unconfined,3.3887,266.0497,981.9182,89,215.0875,1341.1763,66.0984
2007-09-26,3.9899999999999998,5.4,0.14,0.82,70.73,12.0,14.7998,262.3975,132.6862,grass,1.6883,low,peat,confined,0.1491,209.4352,745.5955,53,580.5082,2167.7424,79.6833
2008-08-12,3.78,5.37,0.203,0.257,68.12,12.3,74.3383,207.1851,111.9114,grass,2.4511,medium,loess,confined,6.2411,294.722,480.4482,84,438.1933,1561.7164,71.8585
2009-07-09,3.9899999999999998,5.36,0.014,0.241,73.91,11.8,58.8964,207.2303,120.8059,beets,2.0889,medium,loess,confined,4.2001,211.4552,838.9172,84,448.0508,1358.608,49.2284
2010-08-24,4.79,5.32,0.145,0.638,101.89,11.3,84.6063,58.47,154.0042,wheat,0.8369,high,sand,unconfined,5.2605,112.2608,1197.9497,5,464.085,2228.595,83.1534
2011-01-28,4.529999999999999,5.44,0.029,0.918,88.33,11.2,34.4602,237.4176,73.5746,grass,2.8225,low,loess,unconfined,4.8184,177.277,896.0626,17,311.6425,2101.4763,42.9424
2012-06-19,4.4,5.35,0.467,0.824,83.66,11.6,91.2989,294.4666,189.8259,potatoes,0.306,high,loess,confined,5.8732,290.7047,464.7219,26,371.8604,1502.2756,86.7538
2013-10-04,4.4,5.4,0.619,0.635,77.74,12.1,99.8825,168.2571,75.3746,maize,1.9357,high,loess,confined,8.1184,130.6541,911.0713,37,368.1938,1711.8829,85.2016
2014-08-19,4.2,5.4,0.646,0.528,78.25,11.1,92.7369,89.645,177.8744,maize,1.8757,high,peat,unconfined,7.6506,215.9431,1061.767,5,580.71,1844.7772,50.3613
2016-09-08,3.4,5.7,3.547,0.542,50.56,,80.0103,294.2444,22.1801,potatoes,1.3888,high,sand,unconfined,5.7285,64.4539,204.4664,60,961.1943,2262.8198,51.4939
2017-11-28,4.2,5.73,1.325,0.337,87.2889,10.1,83.1132,122.5315,184.9664,maize,1.484,medium,clay,confined,3.2087,101.2554,814.1058,85,788.557,1428.1276,42.819
2018-08-13,4.0,5.59,2.155,0.38,75.1992,13.1,61.637,152.2995,173.284,wheat,2.3547,low,peat,unconfined,9.4504,131.1948,340.298,45,935.2842,1366.0616,81.0722
2019-07-03,3.774,5.8,1.598483871,0.258,69.818,11.7,27.1138,69.3416,42.3525,potatoes,2.1944,high,loess,confined,0.4619,241.3201,762.4834,9,622.7344,2361.7681,63.9168
2020-09-07,4.3100000000000005,5.4,1.064,0.158,86.568,11.9,70.9337,77.7092,152.6461,beets,1.3015,medium,loess,unconfined,1.8184,150.6031,1138.9242,98,966.9194,1242.4715,59.9636
2021-06-14,4.25,5.37,0.552,0.121,86.048,13.6,74.1478,104.1414,87.3407,maize,0.7211,medium,sand,confined,9.3201,232.5104,865.7001,59,236.1159,1136.1578,65.8832
2022-05-30,4.1,5.35,0.733,0.189,80.637,13.4,98.6847,187.1165,106.3601,wheat,0.2792,low,peat,confined,5.4585,208.0618,979.4888,33,272.7975,2135.3602,46.5583
2023-07-26,3.8299999999999996,5.43,0.818,0.081,70.637,12.0,58.7171,189.4473,32.3468,grass,2.2002,low,clay,confined,5.3574,75.0713,885.9099,44,242.8261,2452.1548,51.5345
1981-07-15,7.345000000000001,6.6,0.9,0.2,92.0,,34.4232,201.561,58.2633,potatoes,2.1193,high,sand,unconfined,5.9401,63.9476,514.5975,98,539.619,1859.4442,84.6871
1990-02-27,,,,,,,71.5305,195.9542,191.6563,grass,0.9255,high,sand,unconfined,1.8213,148.6345,261.8411,9,592.3605,1508.4638,85.8925
1991-03-13,,,,,,,98.1438,173.8092,95.2311,beets,2.8637,medium,clay,unconfined,0.8714,67.573,322.7492,52,708.452,2049.9497,43.3786
1992-04-15,,,,,,,25.9493,250.5247,24.6855,grass,1.9873,low,peat,confined,1.9057,215.367,270.9324,22,449.4541,2041.3987,65.2322
1993-04-28,,,,,,,39.3398,283.4749,112.7141,maize,2.031,low,sand,unconfined,3.3537,75.9043,270.0839,79,632.6556,1745.627,81.1055
1994-10-04,,,,,,,58.7693,117.4403,199.0458,maize,1.7337,medium,loess,unconfined,8.775,172.3756,1158.9827,4,701.0717,1145.1025,78.5526
1995-10-19,,,,,,,25.3193,82.5484,79.9077,maize,1.9738,high,peat,unconfined,9.6007,129.1842,435.4398,1,864.944,1039.9281,73.7568
1996-09-17,,,,,,,11.9999,156.2718,45.4184,maize,2.9973,low,sand,unconfined,3.0185,193.0194,426.3464,88,183.456,1424.9658,46.5408
1997-12-01,,,,,,,40.3285,56.6056,135.8396,potatoes,2.4244,medium,sand,unconfined,8.0958,76.9912,909.9867,86,537.515,1527.8244,76.7572
1998-09-24,,,,,,,87.8834,270.8297,185.5684,wheat,1.3253,low,sand,unconfined,2.0155,101.1716,697.9061,82,229.3276,1940.5468,53.0433
1999-07-16,,,,,,,13.9122,109.9266,174.6469,maize,0.6654,low,clay,confined,8.0919,283.3561,896.1831,34,318.9294,2109.7126,84.582
2000-09-22,,,,,,,48.6036,187.3242,138.2578,beets,2.2846,medium,clay,unconfined,5.9949,109.0483,700.6079,83,456.3595,2287.9575,44.7558
2001-11-29,,,,,,,78.5981,78.7737,53.1465,beets,2.6494,low,peat,confined,8.7188,215.5933,285.917,90,178.0054,1670.3253,42.4098
2002-09-11,,,,,,,95.7864,188.3143,161.1848,maize,1.6159,high,sand,unconfined,1.2594,216.1084,1027.6577,58,428.6702,1982.7602,57.2487
2003-09-11,,,,,,,98.6928,59.7484,168.18,wheat,2.7782,medium,sand,confined,4.9927,126.1917,1126.618,94,515.6679,2277.6564,82.2302
1981-07-15,8.927,7.02,4.9,0.3,75.0,,47.9772,242.2017,172.9186,beets,1.7192,medium,loess,unconfined,4.5569,291.5467,995.965,90,992.5867,2346.0743,40.4232
1983-01-21,7.684,6.85,3.4,1.0,82.0,,95.5346,288.8554,92.7094,potatoes,0.7282,low,clay,confined,6.3857,214.2393,422.7055,14,200.8174,2309.2845,58.3045
1984-02-10,9.605,6.87,3.7,0.04,86.0,,13.1877,126.744,93.5946,wheat,1.3355,high,loess,unconfined,1.9312,201.8111,657.6519,99,392.9068,2440.5387,76.4565
1985-04-15,9.322,6.85,4.52,0.01,73.0,,77.1325,114.5537,47.9283,wheat,1.3228,medium,loess,unconfined,9.3187,285.6885,579.7072,29,910.8068,1091.7033,73.1302
1986-04-11,9.243,6.71,2.67,0.06,77.6,,67.8471,161.9987,159.0836,wheat,0.6052,medium,clay,confined,5.887,176.3506,639.4939,93,205.2037,1885.2086,65.8185
1987-04-06,9.209,7.25,5.11,0.08,73.0,,32.457,204.9934,152.7007,beets,2.0943,low,loess,confined,9.7927,81.8121,825.0361,98,707.9637,1853.9853,45.3381
1988-03-14,9.096,7.07,7.6,0.11,69.7,,55.6587,97.2406,37.9549,potatoes,2.5425,medium,sand,confined,0.2984,207.8215,301.1084,95,532.7012,2305.1971,42.5031
1989-03-20,9.322,6.98,4.76,0.14,70.3,,21.6598,250.827,23.6242,maize,0.7059,low,clay,unconfined,1.0565,60.5065,982.998,84,645.3181,1308.0009,41.1879
1990-02-27,9.718,6.57,3.44,0.04,75.47,,88.4437,99.6337,191.3096,beets,2.3269,high,peat,confined,9.4044,279.3147,929.078,6,867.3384,1455.1951,69.2648
1991-03-13,9.096,6.66,2.56,0.02,77.67,,42.2108,51.3686,23.1083,wheat,0.5227,low,sand,confined,3.4085,135.0327,959.2507,29,414.2103,1774.2268,74.5532
1992-04-15,9.243,6.68,1.72,0.01,77.74,,66.344,181.0626,133.1478,wheat,1.0632,low,loess,unconfined,0.9369,254.3377,682.0078,66,922.7943,1379.1863,85.4775
1993-04-28,,,3.892,,77.728,11.0,24.2899,78.7874,101.6555,wheat,2.2445,high,sand,unconfined,8.785,226.865,628.511,89,186.229,2080.5094,45.6583
1994-10-04,,,8.42,0.014,69.971,11.1,28.5548,224.5597,159.9344,wheat,1.2597,low,peat,unconfined,8.0914,248.369,228.9484,77,951.0336,2170.6201,78.822
1995-10-19,,,5.467,0.014,63.789,11.3,99.2761,91.8675,35.7912,beets,0.1232,low,peat,confined,4.3764,234.9132,311.2178,76,948.8967,2413.8738,48.5071
1996-09-17,,,4.357,0.014,69.872,11.3,77.7778,254.3451,142.8272,grass,2.462,medium,clay,unconfined,1.5626,260.496,1194.106,48,256.7471,2486.2205,61.5586
1997-12-01,,,,,,,96.5775,167.592,130.6897,grass,0.7504,low,loess,confined,5.9057,284.6102,385.6678,8,343.0964,2429.2389,52.7935
1998-09-24,,,,,,,36.6266,191.5695,173.647,beets,2.5802,low,loess,confined,1.5726,241.5486,746.0089,23,263.8786,1396.2803,77.6627
1999-07-16,,,,,,,24.8107,96.6463,113.3381,grass,0.8374,low,sand,confined,3.2912,252.4471,586.0111,0,333.5588,1447.2727,85.6145
2000-09-22,,,7.187,0.014,61.612,10.9,55.2762,86.672,151.0926,beets,0.839,high,loess,unconfined,8.7884,285.3495,1180.143,24,353.8749,1557.3493,71.0226
2001-11-29,,,,,,,54.5201,207.8231,98.765,beets,2.663,high,sand,confined,7.1313,68.7346,630.094,70,746.3597,1220.8535,41.3273
2002-09-11,,,,,,,25.7452,113.8652,197.1161,beets,1.1135,medium,sand,unconfined,7.538,276.9141,1189.0533,49,448.3593,1014.0371,68.7579
2003-09-11,,,,,,,75.9898,146.4814,120.694,wheat,2.0333,low,peat,unconfined,1.9402,268.4564,555.5372,43,986.5831,1195.4431,76.1583
2004-07-22,,,10.38,0.12,58.3,11.6,42.56,169.8623,155.6371,maize,1.1354,medium,sand,unconfined,0.851,95.0201,839.4639,77,447.8552,1479.4822,79.242
2008-08-12,8.85,6.53,2.093,0.241,60.96,12.3,26.7729,107.4084,36.7283,grass,1.6698,high,sand,unconfined,2.4042,191.2074,501.4764,67,471.075,1657.4702,41.7935
2012-06-19,9.3,6.71,8.404,0.16,72.16,11.6,39.8785,248.856,103.2961,beets,2.3353,high,peat,confined,6.9802,204.5595,1093.9303,18,259.065,1435.6015,50.0442
2016-09-08,9.2,7.2,13.481,0.064,49.38,,60.7293,284.8561,31.5988,potatoes,2.7636,high,clay,unconfined,8.7922,74.9288,416.5657,24,328.4128,2168.9004,53.1853
2020-09-07,8.97,6.77,7.077,0.062,67.627,11.5,75.3824,157.9733,41.908,wheat,1.9903,low,peat,confined,5.5251,236.6355,705.3377,14,651.8115,2216.3254,80.2074
1981-08-18,67.797,6.51,0.1,15.0,2100.0,,53.3702,279.3871,111.1044,potatoes,1.2042,low,clay,unconfined,7.9211,72.7825,840.8497,35,110.786,2483.0827,85.3822
1982-11-16,72.994,7.2,0.1,18.0,2000.0,,57.3035,270.6707,83.4149,grass,1.2428,low,sand,unconfined,5.2245,111.8073,206.7222,39,541.7554,1312.9388,72.8792
1984-01-31,64.40700000000001,6.67,0.1,17.0,2100.0,,22.5051,91.5118,102.7681,grass,0.5526,medium,sand,unconfined,8.1661,231.3932,1090.5972,77,263.2802,1562.4541,57.2286
1985-04-16,65.876,6.69,0.3,18.7,1950.0,,92.3222,93.3455,109.306,potatoes,1.7399,high,sand,confined,9.5988,294.2437,1101.7293,36,140.9729,1462.5614,44.1561
1986-04-01,56.836,7.0,0.3,15.8,1730.0,,93.5852,169.3513,48.755,beets,2.5425,low,peat,unconfined,0.9144,72.5549,202.6003,86,593.6208,1648.6728,82.6044
1987-03-31,50.507999999999996,7.48,0.3,13.7,1460.0,,71.5084,181.4643,85.8497,potatoes,0.4775,medium,sand,unconfined,0.2519,59.2676,743.7543,44,140.0439,2438.3953,64.2101
1988-03-09,58.757000000000005,6.76,0.28,16.34,1671.0,,11.5868,135.2824,174.9076,beets,0.857,low,sand,confined,9.6791,72.728,707.7619,3,615.7838,1716.9747,78.3504
1989-03-15,46.441,6.73,0.28,13.52,1316.0,,58.3367,128.2302,174.19,wheat,0.1562,medium,loess,unconfined,9.391,153.2813,535.2247,83,518.4564,1189.3115,66.9293
1990-03-02,54.237,6.51,0.28,16.48,1519.93,,66.6297,157.8418,108.3111,beets,1.6256,medium,loess,confined,1.3905,274.0935,650.0134,77,753.4026,1018.4895,47.9789
1991-03-20,41.469,6.96,0.03,12.55,1156.71,,99.5189,222.6198,154.8463,potatoes,0.2687,high,peat,confined,7.4662,223.3032,704.1034,8,132.1039,1432.2088,88.962
1992-05-14,46.441,6.77,0.03,14.0,1262.37,,99.646,71.0984,155.6395,maize,1.7795,high,clay,confined,6.2149,168.8679,1078.7208,80,144.4945,1114.8244,70.3248
1993-04-21,,,0.078,,1258.794,10.8,87.185,227.6455,27.9392,wheat,0.9243,low,sand,confined,4.4497,184.8024,284.9099,71,259.3571,1297.2925,67.7541
1995-09-26,,,0.031,11.474,962.18,10.7,15.7448,281.5601,129.9604,wheat,2.4279,low,peat,confined,4.3353,145.595,569.3431,92,709.9173,1842.132,48.777
1981-08-18,66.667,6.45,0.1,8.8,2200.0,,95.7949,240.8767,164.8148,potatoes,1.6511,high,peat,confined,4.117,200.8193,1082.7716,22,251.5416,2097.2468,64.8366
1990-03-02,,,,,,,65.1395,97.9192,126.9148,maize,1.4965,low,clay,confined,6.6317,225.8077,744.2503,31,807.0276,1430.7687,89.4116
1991-03-20,,,,,,,82.0798,71.8703,117.4795,maize,0.7717,medium,sand,unconfined,8.2546,67.3618,1134.9246,84,644.0686,1963.4117,54.6294
1992-05-14,,,,,,,46.6474,172.5951,115.6188,grass,2.7844,high,loess,confined,6.7648,285.591,697.2532,69,659.5219,1164.9865,49.232
1993-04-21,,,,,,,38.7703,289.1015,111.4309,maize,2.8617,high,clay,unconfined,4.448,90.3581,868.1658,32,453.969,1558.2475,81.2375
1995-09-26,,,,,,,51.692,254.7648,160.0955,grass,2.287,high,sand,confined,1.1797,129.3164,1001.0662,39,534.5612,2399.0498,59.7155
1981-08-18,66.667,6.52,0.1,8.8,2200.0,,23.2187,190.6834,135.6378,beets,0.9882,low,loess,confined,2.2114,164.3646,981.0666,5,883.5823,2448.5459,51.5406
1982-11-16,73.898,6.6,0.1,14.0,2300.0,,42.136,85.7454,58.7905,beets,2.3863,low,loess,confined,8.891,55.6454,643.5971,37,773.5756,2149.5738,50.217
1984-01-31,67.797,7.19,0.1,14.5,2300.0,,87.1856,228.4592,98.0027,beets,2.2003,high,sand,unconfined,7.2041,194.7208,447.5389,1,172.1354,1030.5174,41.3589
1985-04-16,72.203,6.63,0.3,14.8,2220.0,,13.4155,253.2496,115.1525,grass,0.7134,low,clay,unconfined,4.7057,146.9534,575.8322,2,417.187,1103.6066,72.1824
1986-04-01,71.977,6.75,0.3,13.5,2240.0,,23.579,283.7673,95.4112,maize,0.3366,high,loess,confined,9.5922,117.9564,499.189,77,953.6424,1206.7079,64.6858
1987-03-31,72.881,7.06,0.3,14.0,2250.0,,21.2605,203.0291,62.7647,potatoes,0.6598,high,loess,unconfined,3.1086,127.8956,314.4659,96,420.5273,1510.6644,62.7005
1988-03-09,72.881,6.68,0.28,13.93,2251.0,,46.2768,178.6165,42.4533,wheat,2.6138,medium,sand,unconfined,5.6856,275.6257,272.8537,96,475.9989,1931.2451,73.049
1989-03-15,75.02799999999999,6.52,0.28,15.75,2356.0,,99.7288,204.7955,41.1162,maize,0.5536,medium,peat,unconfined,5.0756,165.347,912.2272,68,848.0604,2376.4468,42.5212
1990-03-02,75.14099999999999,6.43,0.46,13.62,2317.08,,25.6022,285.8131,73.3318,grass,2.397,medium,clay,confined,4.1414,107.7279,781.2288,15,218.7482,1337.0417,71.5033
1991-03-20,74.011,7.0,5.06,7.07,2413.07,,23.0934,207.0318,92.4779,potatoes,1.0235,high,sand,unconfined,3.3619,50.1786,492.8641,18,933.5433,1111.0844,44.9812
1992-05-14,,,,,,,92.355,114.398,142.918,grass,2.1981,medium,peat,unconfined,1.567,234.7545,1025.8277,15,456.8269,2248.26,60.2362
1993-04-21,,,0.041,,2381.779,10.8,89.3845,209.0379,197.2851,grass,2.7084,low,loess,unconfined,4.6699,181.854,549.5375,75,704.7683,1922.2631,86.0061
1995-09-26,,,0.046,15.159,2297.011,10.5,12.9016,269.9361,181.5241,wheat,2.3856,high,sand,confined,0.2236,208.6148,232.2638,35,462.8923,1967.7851,72.33
1981-08-19,15.818999999999999,7.03,0.1,11.0,134.0,,77.6535,191.7505,166.4656,potatoes,1.6584,high,peat,unconfined,3.8228,245.8177,962.8793,46,104.0566,1904.7362,87.0573
1983-01-18,13.559000000000001,7.21,0.1,13.2,134.0,,68.9919,175.6747,166.4725,beets,0.1141,high,loess,unconfined,6.8742,50.7123,574.4163,43,519.6928,2454.9184,42.3513
1984-02-01,15.366999999999999,7.27,0.1,11.0,134.0,,79.0967,233.3423,127.2917,maize,0.4997,high,peat,unconfined,9.9467,236.0864,818.2786,61,593.2115,1196.7434,86.3187
1985-04-10,15.818999999999999,7.24,0.3,11.8,133.0,,54.5052,215.2472,65.4967,beets,2.3719,medium,sand,confined,8.7636,81.4918,597.9141,55,841.9452,2044.4954,57.7891
1986-04-08,15.818999999999999,7.01,0.3,12.6,138.0,,99.2241,64.1719,104.9492,grass,0.3818,medium,sand,confined,2.2781,140.6138,513.7216,51,286.2286,1899.0095,57.182
1987-04-02,16.384,7.13,0.3,11.8,148.0,,13.9462,231.3278,45.6597,wheat,2.9222,high,peat,confined,1.7072,292.9955,1198.0125,25,401.6139,1042.8923,47.1503
1988-03-10,16.044999999999998,7.08,0.28,11.61,133.0,,31.0934,151.8874,121.9575,potatoes,2.9138,high,loess,unconfined,4.6785,147.7474,291.6267,15,812.8795,1334.7747,86.6483
1989-03-17,15.955000000000002,7.1,0.28,11.36,141.0,,45.6891,285.2246,24.1401,wheat,0.9524,high,clay,unconfined,2.2965,127.9219,397.1163,47,727.3156,2269.8966,60.3821
1990-03-08,16.237000000000002,6.95,0.28,12.73,139.3,,50.48,292.7007,54.1037,wheat,0.1992,high,sand,confined,4.174,282.1556,490.0854,86,132.6391,2060.9555,81.5286
1991-03-22,16.044999999999998,7.52,0.03,10.24,145.89,,92.9231,162.1847,148.2131,potatoes,2.266,high,peat,unconfined,9.9917,65.0487,1135.563,13,691.7037,1138.25,75.2339
1992-05-15,15.931999999999999,7.06,0.04,12.78,130.0,,60.4004,292.1987,69.8406,potatoes,0.6544,medium,loess,confined,8.7052,140.2174,519.2891,11,844.3593,1268.8225,77.3937
1993-04-23,,,0.055,,129.96,10.8,14.06,127.7051,95.5932,potatoes,2.2268,high,sand,confined,6.2406,239.8081,1153.4974,84,944.5465,2371.5039,62.4656
1995-10-03,,,0.029,12.245,131.034,10.5,46.7077,220.6611,169.771,wheat,1.0714,low,loess,unconfined,4.7826,262.7332,1104.3137,69,549.0887,2023.0183,70.2277
1996-10-17,,,0.028,12.021,135.171,10.5,47.4841,68.7637,28.0204,grass,1.1811,high,clay,unconfined,4.8169,268.39,489.3698,12,923.8911,2298.3746,54.2347
